tag_code,Tag_date,exposure_dam,exposure_ladder,exposure_start_date,exposure_end_date,exposure_begin,exposure_end,exposure_duration,censor_approach,censor_ladder,Species,Length..mm.,Weight..g.,Age
900_226000137614,5/3/2013 12:00,1,,5/3/2013 12:00,NA,0,12,12,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,1,,5/4/2013 0:00,NA,12,36,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,1,,5/5/2013 0:00,NA,36,60,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,1,,5/6/2013 0:00,NA,60,84,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,1,,5/7/2013 0:00,NA,84,108,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,1,,5/8/2013 0:00,NA,108,132,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,1,,5/9/2013 0:00,NA,132,156,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,1,,5/10/2013 0:00,5/10/2013 6:12,156,162.2086111,6.2086111,1,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,,1,5/10/2013 6:12,5/10/2013 6:12,162.2086111,162.2119444,0.003333333,,0,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/10/2013 6:12,5/10/2013 23:59,162.2119444,180,17.7880556,2,,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/11/2013 0:00,NA,180,204,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/12/2013 0:00,NA,204,228,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/13/2013 0:00,NA,228,252,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/14/2013 0:00,NA,252,276,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/15/2013 0:00,NA,276,300,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/16/2013 0:00,NA,300,324,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/17/2013 0:00,NA,324,348,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/18/2013 0:00,NA,348,372,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/19/2013 0:00,NA,372,396,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/20/2013 0:00,NA,396,420,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/21/2013 0:00,NA,420,444,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/22/2013 0:00,NA,444,468,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/23/2013 0:00,NA,468,492,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/24/2013 0:00,NA,492,516,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/25/2013 0:00,NA,516,540,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/26/2013 0:00,NA,540,564,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/27/2013 0:00,NA,564,588,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/28/2013 0:00,NA,588,612,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/29/2013 0:00,NA,612,636,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/30/2013 0:00,NA,636,660,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,5/31/2013 0:00,NA,660,684,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,6/1/2013 0:00,NA,684,708,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,6/2/2013 0:00,NA,708,732,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,6/3/2013 0:00,NA,732,756,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,6/4/2013 0:00,NA,756,780,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,6/5/2013 0:00,NA,780,804,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,6/6/2013 0:00,NA,804,828,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,6/7/2013 0:00,NA,828,852,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,6/8/2013 0:00,NA,852,876,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,6/9/2013 0:00,NA,876,900,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,6/10/2013 0:00,NA,900,924,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,6/11/2013 0:00,NA,924,948,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,6/12/2013 0:00,NA,948,972,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,6/13/2013 0:00,NA,972,996,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,6/14/2013 0:00,NA,996,1020,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,6/15/2013 0:00,NA,1020,1044,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,6/16/2013 0:00,NA,1044,1068,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,6/17/2013 0:00,NA,1068,1092,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,6/18/2013 0:00,NA,1092,1116,24,2,NA,Alosa aestivalis,215,155,3
900_226000137614,5/3/2013 12:00,2,,6/19/2013 0:00,NA,1116,1140,24,2,NA,Alosa aestivalis,215,155,3
900_226000137615,4/15/2014 12:00,1,,4/15/2014 12:00,NA,0,12,12,2,NA,Alosa aestivalis,236,200,NA
900_226000137615,4/15/2014 12:00,1,,4/16/2014 0:00,NA,12,36,24,2,NA,Alosa aestivalis,236,200,NA
900_226000137615,4/15/2014 12:00,1,,4/17/2014 0:00,NA,36,60,24,2,NA,Alosa aestivalis,236,200,NA
900_226000137615,4/15/2014 12:00,1,,4/18/2014 0:00,NA,60,84,24,2,NA,Alosa aestivalis,236,200,NA
900_226000137615,4/15/2014 12:00,1,,4/19/2014 0:00,NA,84,108,24,2,NA,Alosa aestivalis,236,200,NA
900_226000137615,4/15/2014 12:00,1,,4/20/2014 0:00,NA,108,132,24,2,NA,Alosa aestivalis,236,200,NA
900_226000137615,4/15/2014 12:00,1,,4/21/2014 0:00,NA,132,156,24,2,NA,Alosa aestivalis,236,200,NA
