"","tag_code","Tag_date","exposure_start_date","exposure_end_date","exposure_begin","exposure_end","exposure_duration","censor_approach","censor_ladder","Species","Length..mm.","Weight..g.","Age"
"1013","900_226000137625",2014-05-08 12:00:00,2014-05-18 00:00:00,NA,228,252,24,NA,NA,"Alosa aestivalis",205,125,3
"1014","900_226000137625",2014-05-08 12:00:00,2014-05-19 00:00:00,NA,252,276,24,NA,NA,"Alosa aestivalis",205,125,3
"1015","900_226000137625",2014-05-08 12:00:00,2014-05-19 08:58:57,2014-05-19 09:00:25,260.982777777712,261.006944444444,0.0241666667329241,NA,0,"Alosa aestivalis",205,125,3
"1016","900_226000137625",2014-05-08 12:00:00,2014-05-20 00:00:00,NA,276,300,24,NA,NA,"Alosa aestivalis",205,125,3
"1017","900_226000137625",2014-05-08 12:00:00,2014-05-21 00:00:00,NA,300,324,24,NA,NA,"Alosa aestivalis",205,125,3
"1018","900_226000137625",2014-05-08 12:00:00,2014-05-22 00:00:00,NA,324,348,24,NA,NA,"Alosa aestivalis",205,125,3
"1019","900_226000137625",2014-05-08 12:00:00,2014-05-23 00:00:00,NA,348,372,24,NA,NA,"Alosa aestivalis",205,125,3
"1020","900_226000137625",2014-05-08 12:00:00,2014-05-24 00:00:00,NA,372,396,24,NA,NA,"Alosa aestivalis",205,125,3
"1021","900_226000137625",2014-05-08 12:00:00,2014-05-25 00:00:00,NA,396,420,24,NA,NA,"Alosa aestivalis",205,125,3
"1022","900_226000137625",2014-05-08 12:00:00,2014-05-26 00:00:00,NA,420,444,24,NA,NA,"Alosa aestivalis",205,125,3
"1023","900_226000137625",2014-05-08 12:00:00,2014-05-27 00:00:00,NA,444,468,24,NA,NA,"Alosa aestivalis",205,125,3
"1024","900_226000137625",2014-05-08 12:00:00,2014-05-28 00:00:00,NA,468,492,24,NA,NA,"Alosa aestivalis",205,125,3
"1025","900_226000137625",2014-05-08 12:00:00,2014-05-29 00:00:00,NA,492,516,24,NA,NA,"Alosa aestivalis",205,125,3
"1026","900_226000137625",2014-05-08 12:00:00,2014-05-30 00:00:00,NA,516,540,24,NA,NA,"Alosa aestivalis",205,125,3
"1027","900_226000137625",2014-05-08 12:00:00,2014-05-31 00:00:00,NA,540,564,24,NA,NA,"Alosa aestivalis",205,125,3
"1028","900_226000137625",2014-05-08 12:00:00,2014-06-01 00:00:00,NA,564,588,24,NA,NA,"Alosa aestivalis",205,125,3
"1029","900_226000137625",2014-05-08 12:00:00,2014-06-02 00:00:00,NA,588,612,24,NA,NA,"Alosa aestivalis",205,125,3
"1030","900_226000137625",2014-05-08 12:00:00,2014-06-03 00:00:00,NA,612,636,24,NA,NA,"Alosa aestivalis",205,125,3
"1031","900_226000137625",2014-05-08 12:00:00,2014-06-04 00:00:00,NA,636,660,24,NA,NA,"Alosa aestivalis",205,125,3
"1032","900_226000137625",2014-05-08 12:00:00,2014-06-05 00:00:00,NA,660,684,24,NA,NA,"Alosa aestivalis",205,125,3
"1033","900_226000137625",2014-05-08 12:00:00,2014-06-06 00:00:00,NA,684,708,24,NA,NA,"Alosa aestivalis",205,125,3
"1034","900_226000137625",2014-05-08 12:00:00,2014-06-07 00:00:00,NA,708,732,24,NA,NA,"Alosa aestivalis",205,125,3
"1035","900_226000137625",2014-05-08 12:00:00,2014-06-08 00:00:00,NA,732,756,24,NA,NA,"Alosa aestivalis",205,125,3
"1036","900_226000137625",2014-05-08 12:00:00,2014-06-09 00:00:00,NA,756,780,24,NA,NA,"Alosa aestivalis",205,125,3
"1037","900_226000137625",2014-05-08 12:00:00,2014-06-10 00:00:00,NA,780,804,24,NA,NA,"Alosa aestivalis",205,125,3
"1038","900_226000137625",2014-05-08 12:00:00,2014-06-11 00:00:00,NA,804,828,24,NA,NA,"Alosa aestivalis",205,125,3
"1039","900_226000137625",2014-05-08 12:00:00,2014-06-12 00:00:00,NA,828,852,24,NA,NA,"Alosa aestivalis",205,125,3
"1040","900_226000137625",2014-05-08 12:00:00,2014-06-13 00:00:00,NA,852,876,24,NA,NA,"Alosa aestivalis",205,125,3
"1041","900_226000137625",2014-05-08 12:00:00,2014-06-14 00:00:00,NA,876,900,24,NA,NA,"Alosa aestivalis",205,125,3
"1042","900_226000137625",2014-05-08 12:00:00,2014-06-15 00:00:00,NA,900,924,24,NA,NA,"Alosa aestivalis",205,125,3
"1043","900_226000137625",2014-05-08 12:00:00,2014-06-16 00:00:00,NA,924,948,24,NA,NA,"Alosa aestivalis",205,125,3
"1044","900_226000137625",2014-05-08 12:00:00,2014-06-17 00:00:00,NA,948,972,24,NA,NA,"Alosa aestivalis",205,125,3
"1045","900_226000137625",2014-05-08 12:00:00,2014-06-18 00:00:00,NA,972,996,24,NA,NA,"Alosa aestivalis",205,125,3
"1046","900_226000137625",2014-05-08 12:00:00,2014-06-19 00:00:00,NA,996,1020,24,NA,NA,"Alosa aestivalis",205,125,3
"1047","900_226000137625",2014-05-08 12:00:00,2014-06-20 00:00:00,NA,1020,1044,24,NA,NA,"Alosa aestivalis",205,125,3
"1048","900_226000137625",2014-05-08 12:00:00,2014-06-21 00:00:00,NA,1044,1068,24,NA,NA,"Alosa aestivalis",205,125,3
"1049","900_226000137625",2014-05-08 12:00:00,2014-06-22 00:00:00,NA,1068,1092,24,NA,NA,"Alosa aestivalis",205,125,3
"1050","900_226000137625",2014-05-08 12:00:00,2014-06-23 00:00:00,NA,1092,1116,24,NA,NA,"Alosa aestivalis",205,125,3
"1051","900_226000137625",2014-05-08 12:00:00,2014-06-24 00:00:00,NA,1116,1140,24,NA,NA,"Alosa aestivalis",205,125,3
"1052","900_226000137625",2014-05-08 12:00:00,2014-06-25 00:00:00,NA,1140,1164,24,NA,NA,"Alosa aestivalis",205,125,3
"1053","900_226000137625",2014-05-08 12:00:00,2014-06-26 00:00:00,NA,1164,1188,24,NA,NA,"Alosa aestivalis",205,125,3
"1054","900_226000137625",2014-05-08 12:00:00,2014-06-27 00:00:00,NA,1188,1212,24,NA,NA,"Alosa aestivalis",205,125,3
"1055","900_226000137625",2014-05-08 12:00:00,2014-06-28 00:00:00,NA,1212,1236,24,NA,NA,"Alosa aestivalis",205,125,3
"1056","900_226000137625",2014-05-08 12:00:00,2014-06-29 00:00:00,NA,1236,1260,24,NA,NA,"Alosa aestivalis",205,125,3
"1057","900_226000137625",2014-05-08 12:00:00,2014-06-30 00:00:00,NA,1260,1284,24,NA,NA,"Alosa aestivalis",205,125,3
"1058","900_226000137625",2014-05-08 12:00:00,2014-07-01 00:00:00,NA,1284,1308,24,NA,NA,"Alosa aestivalis",205,125,3
"1059","900_226000137627",2013-05-03 12:00:00,2013-05-03 12:00:00,NA,0,12,12,NA,NA,"Alosa aestivalis",245,260,4
"1060","900_226000137627",2013-05-03 12:00:00,2013-05-04 00:00:00,NA,12,36,24,NA,NA,"Alosa aestivalis",245,260,4
"1061","900_226000137627",2013-05-03 12:00:00,2013-05-05 00:00:00,NA,36,60,24,NA,NA,"Alosa aestivalis",245,260,4
"1062","900_226000137627",2013-05-03 12:00:00,2013-05-06 00:00:00,NA,60,84,24,NA,NA,"Alosa aestivalis",245,260,4
"1063","900_226000137627",2013-05-03 12:00:00,2013-05-07 00:00:00,NA,84,108,24,NA,NA,"Alosa aestivalis",245,260,4
"1064","900_226000137627",2013-05-03 12:00:00,2013-05-08 00:00:00,NA,108,132,24,NA,NA,"Alosa aestivalis",245,260,4
"1065","900_226000137627",2013-05-03 12:00:00,2013-05-09 00:00:00,NA,132,156,24,NA,NA,"Alosa aestivalis",245,260,4
"1066","900_226000137627",2013-05-03 12:00:00,2013-05-10 00:00:00,NA,156,180,24,NA,NA,"Alosa aestivalis",245,260,4
"1067","900_226000137627",2013-05-03 12:00:00,2013-05-11 00:00:00,NA,180,204,24,NA,NA,"Alosa aestivalis",245,260,4
"1068","900_226000137627",2013-05-03 12:00:00,2013-05-12 00:00:00,NA,204,228,24,NA,NA,"Alosa aestivalis",245,260,4
"1069","900_226000137627",2013-05-03 12:00:00,2013-05-12 07:06:14,2013-05-12 07:06:48,211.1041666666,211.113333333333,0.00916666673290933,NA,0,"Alosa aestivalis",245,260,4
"1070","900_226000137627",2013-05-03 12:00:00,2013-05-13 00:00:00,NA,228,252,24,NA,NA,"Alosa aestivalis",245,260,4
"1071","900_226000137627",2013-05-03 12:00:00,2013-05-14 00:00:00,NA,252,276,24,NA,NA,"Alosa aestivalis",245,260,4
"1072","900_226000137627",2013-05-03 12:00:00,2013-05-15 00:00:00,NA,276,300,24,NA,NA,"Alosa aestivalis",245,260,4
"1073","900_226000137627",2013-05-03 12:00:00,2013-05-16 00:00:00,NA,300,324,24,NA,NA,"Alosa aestivalis",245,260,4
"1074","900_226000137627",2013-05-03 12:00:00,2013-05-17 00:00:00,NA,324,348,24,NA,NA,"Alosa aestivalis",245,260,4
"1075","900_226000137627",2013-05-03 12:00:00,2013-05-18 00:00:00,NA,348,372,24,NA,NA,"Alosa aestivalis",245,260,4
"1076","900_226000137627",2013-05-03 12:00:00,2013-05-19 00:00:00,NA,372,396,24,NA,NA,"Alosa aestivalis",245,260,4
"1077","900_226000137627",2013-05-03 12:00:00,2013-05-20 00:00:00,NA,396,420,24,NA,NA,"Alosa aestivalis",245,260,4
"1078","900_226000137627",2013-05-03 12:00:00,2013-05-21 00:00:00,NA,420,444,24,NA,NA,"Alosa aestivalis",245,260,4
"1079","900_226000137627",2013-05-03 12:00:00,2013-05-22 00:00:00,NA,444,468,24,NA,NA,"Alosa aestivalis",245,260,4
"1080","900_226000137627",2013-05-03 12:00:00,2013-05-23 00:00:00,NA,468,492,24,NA,NA,"Alosa aestivalis",245,260,4
"1081","900_226000137627",2013-05-03 12:00:00,2013-05-24 00:00:00,NA,492,516,24,NA,NA,"Alosa aestivalis",245,260,4
"1082","900_226000137627",2013-05-03 12:00:00,2013-05-25 00:00:00,NA,516,540,24,NA,NA,"Alosa aestivalis",245,260,4
"1083","900_226000137627",2013-05-03 12:00:00,2013-05-26 00:00:00,NA,540,564,24,NA,NA,"Alosa aestivalis",245,260,4
"1084","900_226000137627",2013-05-03 12:00:00,2013-05-27 00:00:00,NA,564,588,24,NA,NA,"Alosa aestivalis",245,260,4
"1085","900_226000137627",2013-05-03 12:00:00,2013-05-28 00:00:00,NA,588,612,24,NA,NA,"Alosa aestivalis",245,260,4
"1086","900_226000137627",2013-05-03 12:00:00,2013-05-29 00:00:00,NA,612,636,24,NA,NA,"Alosa aestivalis",245,260,4
"1087","900_226000137627",2013-05-03 12:00:00,2013-05-30 00:00:00,NA,636,660,24,NA,NA,"Alosa aestivalis",245,260,4
"1088","900_226000137627",2013-05-03 12:00:00,2013-05-31 00:00:00,NA,660,684,24,NA,NA,"Alosa aestivalis",245,260,4
"1089","900_226000137627",2013-05-03 12:00:00,2013-06-01 00:00:00,NA,684,708,24,NA,NA,"Alosa aestivalis",245,260,4
"1090","900_226000137627",2013-05-03 12:00:00,2013-06-02 00:00:00,NA,708,732,24,NA,NA,"Alosa aestivalis",245,260,4
"1091","900_226000137627",2013-05-03 12:00:00,2013-06-03 00:00:00,NA,732,756,24,NA,NA,"Alosa aestivalis",245,260,4
"1092","900_226000137627",2013-05-03 12:00:00,2013-06-04 00:00:00,NA,756,780,24,NA,NA,"Alosa aestivalis",245,260,4
"1093","900_226000137627",2013-05-03 12:00:00,2013-06-05 00:00:00,NA,780,804,24,NA,NA,"Alosa aestivalis",245,260,4
"1094","900_226000137627",2013-05-03 12:00:00,2013-06-06 00:00:00,NA,804,828,24,NA,NA,"Alosa aestivalis",245,260,4
"1095","900_226000137627",2013-05-03 12:00:00,2013-06-07 00:00:00,NA,828,852,24,NA,NA,"Alosa aestivalis",245,260,4
"1096","900_226000137627",2013-05-03 12:00:00,2013-06-08 00:00:00,NA,852,876,24,NA,NA,"Alosa aestivalis",245,260,4
"1097","900_226000137627",2013-05-03 12:00:00,2013-06-09 00:00:00,NA,876,900,24,NA,NA,"Alosa aestivalis",245,260,4
"1098","900_226000137627",2013-05-03 12:00:00,2013-06-10 00:00:00,NA,900,924,24,NA,NA,"Alosa aestivalis",245,260,4
"1099","900_226000137627",2013-05-03 12:00:00,2013-06-11 00:00:00,NA,924,948,24,NA,NA,"Alosa aestivalis",245,260,4
"1100","900_226000137627",2013-05-03 12:00:00,2013-06-12 00:00:00,NA,948,972,24,NA,NA,"Alosa aestivalis",245,260,4
"1101","900_226000137627",2013-05-03 12:00:00,2013-06-13 00:00:00,NA,972,996,24,NA,NA,"Alosa aestivalis",245,260,4
"1102","900_226000137627",2013-05-03 12:00:00,2013-06-14 00:00:00,NA,996,1020,24,NA,NA,"Alosa aestivalis",245,260,4
"1103","900_226000137627",2013-05-03 12:00:00,2013-06-15 00:00:00,NA,1020,1044,24,NA,NA,"Alosa aestivalis",245,260,4
"1104","900_226000137627",2013-05-03 12:00:00,2013-06-16 00:00:00,NA,1044,1068,24,NA,NA,"Alosa aestivalis",245,260,4
"1105","900_226000137627",2013-05-03 12:00:00,2013-06-17 00:00:00,NA,1068,1092,24,NA,NA,"Alosa aestivalis",245,260,4
"1106","900_226000137627",2013-05-03 12:00:00,2013-06-18 00:00:00,NA,1092,1116,24,NA,NA,"Alosa aestivalis",245,260,4
"1107","900_226000137627",2013-05-03 12:00:00,2013-06-19 00:00:00,NA,1116,1140,24,NA,NA,"Alosa aestivalis",245,260,4
"1108","900_226000137628",2014-04-24 12:00:00,2014-04-24 12:00:00,NA,0,12,12,NA,NA,"Alosa aestivalis",230,100,NA
"1109","900_226000137628",2014-04-24 12:00:00,2014-04-25 00:00:00,NA,12,36,24,NA,NA,"Alosa aestivalis",230,100,NA
"1110","900_226000137628",2014-04-24 12:00:00,2014-04-26 00:00:00,NA,36,60,24,NA,NA,"Alosa aestivalis",230,100,NA
"1111","900_226000137628",2014-04-24 12:00:00,2014-04-27 00:00:00,NA,60,84,24,NA,NA,"Alosa aestivalis",230,100,NA
"1112","900_226000137628",2014-04-24 12:00:00,2014-04-28 00:00:00,NA,84,108,24,NA,NA,"Alosa aestivalis",230,100,NA
"1113","900_226000137628",2014-04-24 12:00:00,2014-04-29 00:00:00,NA,108,132,24,NA,NA,"Alosa aestivalis",230,100,NA
"1114","900_226000137628",2014-04-24 12:00:00,2014-04-30 00:00:00,NA,132,156,24,NA,NA,"Alosa aestivalis",230,100,NA
"1115","900_226000137628",2014-04-24 12:00:00,2014-05-01 00:00:00,NA,156,180,24,NA,NA,"Alosa aestivalis",230,100,NA
"1116","900_226000137628",2014-04-24 12:00:00,2014-05-02 00:00:00,NA,180,204,24,NA,NA,"Alosa aestivalis",230,100,NA
"1117","900_226000137628",2014-04-24 12:00:00,2014-05-03 00:00:00,NA,204,228,24,NA,NA,"Alosa aestivalis",230,100,NA
"1118","900_226000137628",2014-04-24 12:00:00,2014-05-03 13:08:06,2014-05-03 13:08:20,217.135,217.138888888955,0.00388888895511741,NA,0,"Alosa aestivalis",230,100,NA
"1119","900_226000137628",2014-04-24 12:00:00,2014-05-04 00:00:00,NA,228,252,24,NA,NA,"Alosa aestivalis",230,100,NA
"1120","900_226000137628",2014-04-24 12:00:00,2014-05-05 00:00:00,NA,252,276,24,NA,NA,"Alosa aestivalis",230,100,NA
"1121","900_226000137628",2014-04-24 12:00:00,2014-05-06 00:00:00,NA,276,300,24,NA,NA,"Alosa aestivalis",230,100,NA
"1122","900_226000137628",2014-04-24 12:00:00,2014-05-07 00:00:00,NA,300,324,24,NA,NA,"Alosa aestivalis",230,100,NA
"1123","900_226000137628",2014-04-24 12:00:00,2014-05-08 00:00:00,NA,324,348,24,NA,NA,"Alosa aestivalis",230,100,NA
"1124","900_226000137628",2014-04-24 12:00:00,2014-05-09 00:00:00,NA,348,372,24,NA,NA,"Alosa aestivalis",230,100,NA
"1125","900_226000137628",2014-04-24 12:00:00,2014-05-10 00:00:00,NA,372,396,24,NA,NA,"Alosa aestivalis",230,100,NA
"1126","900_226000137628",2014-04-24 12:00:00,2014-05-10 10:36:23,2014-05-10 10:38:37,382.606388888889,382.643611111111,0.0372222222222263,NA,0,"Alosa aestivalis",230,100,NA
"1127","900_226000137628",2014-04-24 12:00:00,2014-05-11 00:00:00,NA,396,420,24,NA,NA,"Alosa aestivalis",230,100,NA
"1128","900_226000137628",2014-04-24 12:00:00,2014-05-12 00:00:00,NA,420,444,24,NA,NA,"Alosa aestivalis",230,100,NA
"1129","900_226000137628",2014-04-24 12:00:00,2014-05-13 00:00:00,NA,444,468,24,NA,NA,"Alosa aestivalis",230,100,NA
"1130","900_226000137628",2014-04-24 12:00:00,2014-05-14 00:00:00,NA,468,492,24,NA,NA,"Alosa aestivalis",230,100,NA
"1131","900_226000137628",2014-04-24 12:00:00,2014-05-15 00:00:00,NA,492,516,24,NA,NA,"Alosa aestivalis",230,100,NA
"1132","900_226000137628",2014-04-24 12:00:00,2014-05-16 00:00:00,NA,516,540,24,NA,NA,"Alosa aestivalis",230,100,NA
"1133","900_226000137628",2014-04-24 12:00:00,2014-05-17 00:00:00,NA,540,564,24,NA,NA,"Alosa aestivalis",230,100,NA
"1134","900_226000137628",2014-04-24 12:00:00,2014-05-17 10:08:25,2014-05-17 10:08:49,550.140277777778,550.146944444444,0.0066666666666606,NA,0,"Alosa aestivalis",230,100,NA
"1135","900_226000137628",2014-04-24 12:00:00,2014-05-18 00:00:00,NA,564,588,24,NA,NA,"Alosa aestivalis",230,100,NA
"1136","900_226000137628",2014-04-24 12:00:00,2014-05-19 00:00:00,NA,588,612,24,NA,NA,"Alosa aestivalis",230,100,NA
"1137","900_226000137628",2014-04-24 12:00:00,2014-05-20 00:00:00,NA,612,636,24,NA,NA,"Alosa aestivalis",230,100,NA
"1138","900_226000137628",2014-04-24 12:00:00,2014-05-21 00:00:00,NA,636,660,24,NA,NA,"Alosa aestivalis",230,100,NA
"1139","900_226000137628",2014-04-24 12:00:00,2014-05-22 00:00:00,NA,660,684,24,NA,NA,"Alosa aestivalis",230,100,NA
"1140","900_226000137628",2014-04-24 12:00:00,2014-05-23 00:00:00,NA,684,708,24,NA,NA,"Alosa aestivalis",230,100,NA
"1141","900_226000137628",2014-04-24 12:00:00,2014-05-24 00:00:00,NA,708,732,24,NA,NA,"Alosa aestivalis",230,100,NA
"1142","900_226000137628",2014-04-24 12:00:00,2014-05-25 00:00:00,NA,732,756,24,NA,NA,"Alosa aestivalis",230,100,NA
"1143","900_226000137628",2014-04-24 12:00:00,2014-05-26 00:00:00,NA,756,780,24,NA,NA,"Alosa aestivalis",230,100,NA
"1144","900_226000137628",2014-04-24 12:00:00,2014-05-27 00:00:00,NA,780,804,24,NA,NA,"Alosa aestivalis",230,100,NA
"1145","900_226000137628",2014-04-24 12:00:00,2014-05-28 00:00:00,NA,804,828,24,NA,NA,"Alosa aestivalis",230,100,NA
"1146","900_226000137628",2014-04-24 12:00:00,2014-05-29 00:00:00,NA,828,852,24,NA,NA,"Alosa aestivalis",230,100,NA
"1147","900_226000137628",2014-04-24 12:00:00,2014-05-30 00:00:00,NA,852,876,24,NA,NA,"Alosa aestivalis",230,100,NA
"1148","900_226000137628",2014-04-24 12:00:00,2014-05-31 00:00:00,NA,876,900,24,NA,NA,"Alosa aestivalis",230,100,NA
"1149","900_226000137628",2014-04-24 12:00:00,2014-06-01 00:00:00,NA,900,924,24,NA,NA,"Alosa aestivalis",230,100,NA
"1150","900_226000137628",2014-04-24 12:00:00,2014-06-02 00:00:00,NA,924,948,24,NA,NA,"Alosa aestivalis",230,100,NA
"1151","900_226000137628",2014-04-24 12:00:00,2014-06-03 00:00:00,NA,948,972,24,NA,NA,"Alosa aestivalis",230,100,NA
"1152","900_226000137628",2014-04-24 12:00:00,2014-06-04 00:00:00,NA,972,996,24,NA,NA,"Alosa aestivalis",230,100,NA
"1153","900_226000137628",2014-04-24 12:00:00,2014-06-05 00:00:00,NA,996,1020,24,NA,NA,"Alosa aestivalis",230,100,NA
"1154","900_226000137628",2014-04-24 12:00:00,2014-06-06 00:00:00,NA,1020,1044,24,NA,NA,"Alosa aestivalis",230,100,NA
"1155","900_226000137628",2014-04-24 12:00:00,2014-06-07 00:00:00,NA,1044,1068,24,NA,NA,"Alosa aestivalis",230,100,NA
"1156","900_226000137628",2014-04-24 12:00:00,2014-06-08 00:00:00,NA,1068,1092,24,NA,NA,"Alosa aestivalis",230,100,NA
"1157","900_226000137628",2014-04-24 12:00:00,2014-06-09 00:00:00,NA,1092,1116,24,NA,NA,"Alosa aestivalis",230,100,NA
"1158","900_226000137628",2014-04-24 12:00:00,2014-06-10 00:00:00,NA,1116,1140,24,NA,NA,"Alosa aestivalis",230,100,NA
"1159","900_226000137628",2014-04-24 12:00:00,2014-06-11 00:00:00,NA,1140,1164,24,NA,NA,"Alosa aestivalis",230,100,NA
"1160","900_226000137628",2014-04-24 12:00:00,2014-06-12 00:00:00,NA,1164,1188,24,NA,NA,"Alosa aestivalis",230,100,NA
"1161","900_226000137628",2014-04-24 12:00:00,2014-06-13 00:00:00,NA,1188,1212,24,NA,NA,"Alosa aestivalis",230,100,NA
"1162","900_226000137628",2014-04-24 12:00:00,2014-06-14 00:00:00,NA,1212,1236,24,NA,NA,"Alosa aestivalis",230,100,NA
"1163","900_226000137628",2014-04-24 12:00:00,2014-06-15 00:00:00,NA,1236,1260,24,NA,NA,"Alosa aestivalis",230,100,NA
"1164","900_226000137628",2014-04-24 12:00:00,2014-06-16 00:00:00,NA,1260,1284,24,NA,NA,"Alosa aestivalis",230,100,NA
"1165","900_226000137628",2014-04-24 12:00:00,2014-06-17 00:00:00,NA,1284,1308,24,NA,NA,"Alosa aestivalis",230,100,NA
"1166","900_226000137628",2014-04-24 12:00:00,2014-06-18 00:00:00,NA,1308,1332,24,NA,NA,"Alosa aestivalis",230,100,NA
"1167","900_226000137628",2014-04-24 12:00:00,2014-06-19 00:00:00,NA,1332,1356,24,NA,NA,"Alosa aestivalis",230,100,NA
"1168","900_226000137628",2014-04-24 12:00:00,2014-06-20 00:00:00,NA,1356,1380,24,NA,NA,"Alosa aestivalis",230,100,NA
"1169","900_226000137628",2014-04-24 12:00:00,2014-06-21 00:00:00,NA,1380,1404,24,NA,NA,"Alosa aestivalis",230,100,NA
"1170","900_226000137628",2014-04-24 12:00:00,2014-06-22 00:00:00,NA,1404,1428,24,NA,NA,"Alosa aestivalis",230,100,NA
"1171","900_226000137628",2014-04-24 12:00:00,2014-06-23 00:00:00,NA,1428,1452,24,NA,NA,"Alosa aestivalis",230,100,NA
"1172","900_226000137628",2014-04-24 12:00:00,2014-06-24 00:00:00,NA,1452,1476,24,NA,NA,"Alosa aestivalis",230,100,NA
"1173","900_226000137628",2014-04-24 12:00:00,2014-06-25 00:00:00,NA,1476,1500,24,NA,NA,"Alosa aestivalis",230,100,NA
"1174","900_226000137628",2014-04-24 12:00:00,2014-06-26 00:00:00,NA,1500,1524,24,NA,NA,"Alosa aestivalis",230,100,NA
"1175","900_226000137628",2014-04-24 12:00:00,2014-06-27 00:00:00,NA,1524,1548,24,NA,NA,"Alosa aestivalis",230,100,NA
"1176","900_226000137628",2014-04-24 12:00:00,2014-06-28 00:00:00,NA,1548,1572,24,NA,NA,"Alosa aestivalis",230,100,NA
"1177","900_226000137628",2014-04-24 12:00:00,2014-06-29 00:00:00,NA,1572,1596,24,NA,NA,"Alosa aestivalis",230,100,NA
"1178","900_226000137628",2014-04-24 12:00:00,2014-06-30 00:00:00,NA,1596,1620,24,NA,NA,"Alosa aestivalis",230,100,NA
"1179","900_226000137628",2014-04-24 12:00:00,2014-07-01 00:00:00,NA,1620,1644,24,NA,NA,"Alosa aestivalis",230,100,NA
"1180","900_226000137634",2013-05-03 12:00:00,2013-05-03 12:00:00,NA,0,12,12,NA,NA,"Alosa aestivalis",224,180,3
"1181","900_226000137634",2013-05-03 12:00:00,2013-05-04 00:00:00,NA,12,36,24,NA,NA,"Alosa aestivalis",224,180,3
"1182","900_226000137634",2013-05-03 12:00:00,2013-05-05 00:00:00,NA,36,60,24,NA,NA,"Alosa aestivalis",224,180,3
"1183","900_226000137634",2013-05-03 12:00:00,2013-05-06 00:00:00,NA,60,84,24,NA,NA,"Alosa aestivalis",224,180,3
"1184","900_226000137634",2013-05-03 12:00:00,2013-05-07 00:00:00,NA,84,108,24,NA,NA,"Alosa aestivalis",224,180,3
"1185","900_226000137634",2013-05-03 12:00:00,2013-05-08 00:00:00,NA,108,132,24,NA,NA,"Alosa aestivalis",224,180,3
"1186","900_226000137634",2013-05-03 12:00:00,2013-05-09 00:00:00,NA,132,156,24,NA,NA,"Alosa aestivalis",224,180,3
"1187","900_226000137634",2013-05-03 12:00:00,2013-05-10 00:00:00,NA,156,180,24,NA,NA,"Alosa aestivalis",224,180,3
"1188","900_226000137634",2013-05-03 12:00:00,2013-05-11 00:00:00,NA,180,204,24,NA,NA,"Alosa aestivalis",224,180,3
"1189","900_226000137634",2013-05-03 12:00:00,2013-05-12 00:00:00,NA,204,228,24,NA,NA,"Alosa aestivalis",224,180,3
"1190","900_226000137634",2013-05-03 12:00:00,2013-05-13 00:00:00,NA,228,252,24,NA,NA,"Alosa aestivalis",224,180,3
"1191","900_226000137634",2013-05-03 12:00:00,2013-05-14 00:00:00,NA,252,276,24,NA,NA,"Alosa aestivalis",224,180,3
"1192","900_226000137634",2013-05-03 12:00:00,2013-05-15 00:00:00,NA,276,300,24,NA,NA,"Alosa aestivalis",224,180,3
"1193","900_226000137634",2013-05-03 12:00:00,2013-05-16 00:00:00,NA,300,324,24,NA,NA,"Alosa aestivalis",224,180,3
"1194","900_226000137634",2013-05-03 12:00:00,2013-05-17 00:00:00,NA,324,348,24,NA,NA,"Alosa aestivalis",224,180,3
"1195","900_226000137634",2013-05-03 12:00:00,2013-05-18 00:00:00,NA,348,372,24,NA,NA,"Alosa aestivalis",224,180,3
"1196","900_226000137634",2013-05-03 12:00:00,2013-05-19 00:00:00,NA,372,396,24,NA,NA,"Alosa aestivalis",224,180,3
"1197","900_226000137634",2013-05-03 12:00:00,2013-05-20 00:00:00,NA,396,420,24,NA,NA,"Alosa aestivalis",224,180,3
"1198","900_226000137634",2013-05-03 12:00:00,2013-05-21 00:00:00,NA,420,444,24,NA,NA,"Alosa aestivalis",224,180,3
"1199","900_226000137634",2013-05-03 12:00:00,2013-05-22 00:00:00,NA,444,468,24,NA,NA,"Alosa aestivalis",224,180,3
