=~=~=~=~=~=~=~=~=~=~=~=	PuTTY	log	2013.05.22	8:47:01	=~=~=~=~=~=~=~=~=~=~=~=										
05/18/2013	4:30:57	00:00.0	A	900_226000137678	A3	1	294								
05/18/2013	4:36:28	00:00.0	A	900_226000137678	A3	1	373								
05/18/2013	4:36:49	00:00.3	A	900_226000137623	A3	2	22								
05/18/2013	4:36:52	00:00.3	A	900_226000137678	A3	2	4								
05/18/2013	4:37:41	00:00.0	A	900_226000137623	A3	1	58								
05/18/2013	4:37:50	00:00.7	A	900_226000137678	A3	3	15								
05/18/2013	4:38:01	00:00.0	A	900_226000137623	A3	1	18								
05/18/2013	4:38:03	00:00.0	A	900_226000137678	A3	1	2								
05/18/2013	4:38:03	00:00.0	A	900_226000137623	A3	1	2								
05/18/2013	4:40:15	00:00.0	A	900_226000137623	A3	1	191								
05/18/2013	4:40:16	00:00.0	A	900_226000137678	A3	1	1								
05/18/2013	4:40:22	00:00.0	A	900_226000137678	A3	1	7								
05/18/2013	4:40:46	00:00.3	A	900_226000137623	A3	2	46								
05/18/2013	4:41:59	00:00.0	R	0000_0000000174764544	A3	1	104								
05/18/2013	4:42:13	00:00.0	R	0000_0000000180573686	A2	1	1119								
05/18/2013	4:42:23	00:00.0	A	900_226000137678	A3	1	35								
05/18/2013	4:42:48	00:00.0	A	900_226000137678	A3	1	33								
05/18/2013	4:43:02	00:01.3	A	900_226000137623	A3	5	20								
05/18/2013	4:43:06	59:59.3	A	900_226000137678	A3	2	3								
05/18/2013	4:43:24	00:00.0	A	900_226000137623	A3	1	28								
05/18/2013	4:43:26	00:00.0	A	900_226000137678	A3	1	4								
05/18/2013	4:43:27	00:00.0	A	900_226000137678	A3	1	1								
05/18/2013	4:43:29	00:00.3	A	900_226000137678	A3	2	3								
05/18/2013	4:43:43	00:00.0	A	900_226000137623	A3	1	25								
05/18/2013	4:44:28	00:00.0	A	900_226000137678	A3	1	60								
05/18/2013	4:44:32	00:00.0	A	900_226000137623	A3	1	11								
05/18/2013	4:44:49	00:00.0	A	900_226000137678	A3	1	24								
05/18/2013	4:44:52	00:00.0	A	900_226000137623	A3	1	4								
05/18/2013	4:44:55	00:00.0	A	900_226000137623	A3	1	4								
05/18/2013	4:44:56	00:00.0	A	900_226000137678	A3	1	2								
05/18/2013	4:45:22	00:00.3	A	900_226000137623	A3	2	30								
05/18/2013	4:45:37	00:00.0	A	900_226000137678	A3	1	22								
05/18/2013	4:46:23	00:00.0	A	900_226000137623	A3	1	58								
05/18/2013	4:46:54	00:01.0	A	900_226000137623	A3	4	39								
05/18/2013	4:47:53	00:01.0	A	900_226000137623	A3	4	75								
05/18/2013	4:49:39	00:00.0	A	900_226000137623	A3	1	148								
05/18/2013	4:49:41	00:00.0	A	900_226000137623	A3	1	3								
05/18/2013	4:49:44	00:00.3	A	900_226000137623	A3	2	3								
05/18/2013	4:51:15	00:00.0	A	900_226000137623	A3	1	116								
05/18/2013	4:51:59	00:00.0	A	900_226000137623	A3	1	49								
05/18/2013	4:52:22	00:00.0	A	900_226000137623	A3	1	22								
05/18/2013	4:53:04	00:00.7	A	900_226000137623	A3	3	56								
05/18/2013	4:53:06	00:00.0	A	900_226000137623	A3	1	3								
05/18/2013	4:53:18	00:00.0	A	900_226000137623	A3	1	8								
05/18/2013	4:53:48	00:00.3	A	900_226000137623	A3	2	35								
05/18/2013	4:54:23	00:00.3	A	900_226000137623	A3	2	40								
05/18/2013	4:54:30	00:00.3	A	900_226000137623	A3	2	10								
05/18/2013	4:54:42	00:00.0	A	900_226000137623	A3	1	12								
05/18/2013	4:54:44	00:00.3	A	900_226000137623	A3	2	5								
05/18/2013	4:55:37	00:00.0	A	900_226000137623	A3	1	66								
05/18/2013	4:56:56	00:00.0	R	0000_0000000174764544	A3	1	92								
05/18/2013	4:57:11	00:00.0	R	0000_0000000180573686	A2	1	1129								
05/18/2013	4:59:46	00:00.0	R	0000_0000000174764573	A1	1	36443								
05/18/2013	5:01:03	00:00.3	A	900_226000137623	A3	2	264								
05/18/2013	5:01:07	00:00.3	A	900_226000137623	A3	2	8								
05/18/2013	5:05:37	00:00.0	A	900_226000137623	A3	1	322								
05/18/2013	5:05:49	00:00.0	A	900_226000137623	A3	1	17								
05/18/2013	5:05:53	00:00.0	A	900_226000137623	A3	1	8								
05/18/2013	5:05:58	00:00.3	A	900_226000137623	A3	2	7								
05/18/2013	5:07:00	00:00.0	A	900_226000137623	A3	1	72								
05/18/2013	5:12:10	00:00.0	R	0000_0000000180573686	A2	1	1051								
05/18/2013	5:25:38	00:00.0	A	900_226000137678	A3	1	1189								
05/18/2013	5:26:48	00:00.0	R	0000_0000000174764544	A3	1	84								
05/18/2013	5:27:08	00:00.0	R	0000_0000000180573686	A2	1	990								
05/18/2013	5:41:44	00:00.0	R	0000_0000000174764544	A3	1	896								
05/18/2013	5:42:07	00:00.0	R	0000_0000000180573686	A2	1	928								
05/18/2013	5:56:40	00:00.0	R	0000_0000000174764544	A3	1	911								
05/18/2013	5:57:05	00:00.0	R	0000_0000000180573686	A2	1	869								
05/18/2013	5:58:47	00:00.0	A	900_226000135099	A3	1	135								
05/18/2013	6:01:18	00:00.0	R	0000_0000000174764573	A1	1	25637								
05/18/2013	6:11:36	00:00.0	R	0000_0000000174764544	A3	1	830								
05/18/2013	6:12:03	00:00.0	R	0000_0000000180573686	A2	1	876								
05/18/2013	6:26:32	00:00.0	R	0000_0000000174764544	A3	1	826								
05/18/2013	6:27:01	00:00.0	R	0000_0000000180573686	A2	1	927								
05/18/2013	6:32:05	00:00.0	R	0000_0000000174764573	A1	1	13043								
05/18/2013	6:37:41	00:00.7	A	900_226000135099	A3	2	625								
05/18/2013	6:41:28	00:00.0	R	0000_0000000174764544	A3	1	225								
05/18/2013	6:41:59	00:00.0	R	0000_0000000180573686	A2	1	965								
05/18/2013	6:44:50	00:00.0	A	900_226000137623	A3	1	167								
05/18/2013	6:56:24	00:00.0	R	0000_0000000174764544	A3	1	701								
05/18/2013	6:56:58	00:00.0	R	0000_0000000180573686	A2	1	1008								
05/18/2013	7:02:52	00:00.0	R	0000_0000000174764573	A1	1	12823								
05/18/2013	7:11:19	00:00.0	R	0000_0000000174764544	A3	1	894								
05/18/2013	7:11:56	00:00.0	R	0000_0000000180573686	A2	1	1097								
05/18/2013	7:26:15	00:00.0	R	0000_0000000174764544	A3	1	936								
05/18/2013	7:26:55	00:00.0	R	0000_0000000180573686	A2	1	1131								
05/18/2013	7:41:11	00:00.0	R	0000_0000000174764544	A3	1	878								
05/18/2013	7:41:53	00:00.0	R	0000_0000000180573686	A2	1	1176								
05/18/2013	7:56:07	00:00.0	R	0000_0000000174764544	A3	1	932								
05/18/2013	7:56:51	00:00.0	R	0000_0000000180573686	A2	1	1118								
05/18/2013	8:04:26	00:00.0	R	0000_0000000174764573	A1	1	24900								
05/18/2013	8:11:03	00:00.0	R	0000_0000000174764544	A3	1	1040								
05/18/2013	8:22:30	00:00.3	A	900_226000137678	A3	2	797								
05/18/2013	8:22:57	00:00.3	A	900_226000137678	A3	2	28								
05/18/2013	8:26:48	00:00.0	R	0000_0000000180573686	A2	1	2381								
05/18/2013	8:40:54	00:00.0	R	0000_0000000174764544	A3	1	1163								
05/18/2013	8:41:46	00:00.0	R	0000_0000000180573686	A2	1	1217								
05/18/2013	8:55:49	00:00.0	R	0000_0000000174764544	A3	1	895								
05/18/2013	9:09:37	00:00.0	A	900_226000137623	A3	1	737								
05/18/2013	9:10:44	00:00.0	R	0000_0000000174764544	A3	1	66								
05/18/2013	9:25:39	00:00.0	R	0000_0000000174764544	A3	1	866								
05/18/2013	9:26:41	00:00.0	R	0000_0000000180573686	A2	1	3792								
05/18/2013	9:36:47	00:00.0	R	0000_0000000174764573	A1	1	36704								
05/18/2013	9:40:33	00:00.0	R	0000_0000000174764544	A3	1	1015								
05/18/2013	9:56:37	00:00.0	R	0000_0000000180573686	A2	1	2607								
05/18/2013	10:03:54	00:00.0	A	900_226000137623	A3	1	1387								
05/18/2013	10:10:23	00:00.0	R	0000_0000000174764544	A3	1	335								
05/18/2013	10:11:35	00:00.0	R	0000_0000000180573686	A2	1	1261								
05/18/2013	10:25:18	00:00.0	R	0000_0000000174764544	A3	1	819								
05/18/2013	10:38:19	00:00.0	R	0000_0000000174764573	A1	1	24788								
05/18/2013	10:40:13	00:00.0	R	0000_0000000174764544	A3	1	751								
05/18/2013	10:41:31	00:00.0	R	0000_0000000180573686	A2	1	2483								
05/18/2013	10:49:17	00:00.0	A	900_226000137623	A3	1	564								
05/18/2013	10:55:08	00:00.0	R	0000_0000000174764544	A3	1	435								
05/18/2013	10:56:30	00:00.0	R	0000_0000000180573686	A2	1	1260								
05/18/2013	11:10:03	00:00.0	R	0000_0000000174764544	A3	1	1119								
05/18/2013	11:26:26	00:00.0	R	0000_0000000180573686	A2	1	2626								
05/18/2013	11:39:53	00:00.0	R	0000_0000000174764544	A3	1	2582								
05/18/2013	11:39:53	00:00.0	R	0000_0000000174764573	A1	1	23276								
05/18/2013	11:53:53	00:00.0	A	900_226000137602	A3	1	1157								
05/18/2013	11:54:48	00:00.0	R	0000_0000000174764544	A3	1	78								
05/18/2013	11:55:46	00:00.0	A	900_226000137623	A3	1	79								
05/18/2013	11:56:23	00:00.0	R	0000_0000000180573686	A2	1	2732								
05/18/2013	12:09:43	00:00.0	R	0000_0000000174764544	A3	1	1111								
05/18/2013	12:24:39	00:00.0	R	0000_0000000174764544	A3	1	1128								
05/18/2013	12:26:19	00:00.0	R	0000_0000000180573686	A2	1	2576								
05/18/2013	12:39:34	00:00.0	R	0000_0000000174764544	A3	1	1094								
05/18/2013	12:41:17	00:00.0	R	0000_0000000180573686	A2	1	1294								
05/18/2013	12:41:27	00:00.0	R	0000_0000000174764573	A1	1	23251								
05/18/2013	12:54:29	00:00.0	R	0000_0000000174764544	A3	1	1209								
05/18/2013	12:56:16	00:00.0	R	0000_0000000180573686	A2	1	1320								
05/18/2013	13:03:24	00:00.0	A	900_226000137623	A3	1	775								
05/18/2013	13:12:14	00:00.0	R	0000_0000000174764573	A1	1	11338								
05/18/2013	13:24:21	00:00.0	R	0000_0000000174764544	A3	1	1965								
05/18/2013	13:39:17	00:00.0	R	0000_0000000174764544	A3	1	1585								
05/18/2013	13:41:10	00:00.0	R	0000_0000000180573686	A2	1	4001								
05/18/2013	13:43:01	00:00.0	R	0000_0000000174764573	A1	1	10839								
05/18/2013	13:50:15	00:00.0	A	900_226000137602	A3	1	1119								
05/18/2013	13:51:10	00:00.0	A	900_226000137623	A3	1	84								
05/18/2013	13:54:13	00:00.0	R	0000_0000000174764544	A3	1	302								
05/18/2013	13:56:08	00:00.0	R	0000_0000000180573686	A2	1	1380								
05/18/2013	14:11:06	00:00.0	R	0000_0000000180573686	A2	1	1395								
05/18/2013	14:13:47	00:00.0	R	0000_0000000174764573	A1	1	10762								
05/18/2013	14:24:05	00:00.0	R	0000_0000000174764544	A3	1	2990								
05/18/2013	14:26:04	00:00.0	R	0000_0000000180573686	A2	1	1345								
05/18/2013	14:36:48	00:00.0	A	900_226000137678	A3	1	1397								
05/18/2013	14:41:02	00:00.0	R	0000_0000000180573686	A2	1	1317								
05/18/2013	14:49:11	00:00.0	A	900_226000137678	A3	1	1322								
05/18/2013	14:49:29	00:00.3	A	900_226000135099	A3	2	32								
05/18/2013	14:51:08	00:00.0	A	900_226000137627	A3	1	168								
05/18/2013	14:53:58	00:00.0	R	0000_0000000174764544	A3	1	325								
05/18/2013	15:05:01	00:00.3	A	900_226000137623	A3	2	1237								
05/18/2013	15:08:54	00:00.0	R	0000_0000000174764544	A3	1	548								
05/18/2013	15:10:58	00:00.0	R	0000_0000000180573686	A2	1	2379								
05/18/2013	15:15:20	00:00.0	R	0000_0000000174764573	A1	1	21286								
05/18/2013	15:22:02	00:00.0	A	900_226000137623	A3	1	2180								
05/18/2013	15:23:51	00:00.0	R	0000_0000000174764544	A3	1	319								
05/18/2013	15:25:56	00:00.0	R	0000_0000000180573686	A2	1	918								
05/18/2013	15:27:16	00:00.0	A	900_226000137623	A3	1	612								
05/18/2013	15:27:35	00:00.0	A	900_226000137678	A3	1	54								
05/18/2013	15:38:47	00:00.0	R	0000_0000000174764544	A3	1	2010								
05/18/2013	15:40:55	00:00.0	R	0000_0000000180573686	A2	1	667								
05/18/2013	15:46:06	00:00.0	R	0000_0000000174764573	A1	1	9727								
05/18/2013	15:49:21	00:00.0	A	900_226000137623	A3	1	1876								
05/18/2013	15:51:38	00:00.0	A	900_226000137623	A3	1	401								
05/18/2013	15:53:44	00:00.0	R	0000_0000000174764544	A3	1	369								
05/18/2013	16:16:52	00:00.0	R	0000_0000000174764573	A1	1	10102								
05/18/2013	16:23:37	00:00.0	R	0000_0000000174764544	A3	1	5355								
05/18/2013	16:25:49	00:00.0	R	0000_0000000180573686	A2	1	1678								
05/18/2013	16:38:34	00:00.0	R	0000_0000000174764544	A3	1	2703								
05/18/2013	16:53:31	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/18/2013	16:55:46	00:00.0	R	0000_0000000180573686	A2	1	1136								
05/18/2013	17:08:27	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/18/2013	17:10:44	00:00.0	R	0000_0000000180573686	A2	1	639								
05/18/2013	17:18:23	00:00.0	R	0000_0000000174764573	A1	1	19893								
05/18/2013	17:23:24	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/18/2013	17:40:42	00:00.0	R	0000_0000000180573686	A2	1	930								
05/18/2013	17:49:09	00:00.0	R	0000_0000000174764573	A1	1	10259								
05/18/2013	17:53:18	00:00.0	R	0000_0000000174764544	A3	1	5411								
05/18/2013	17:55:40	00:00.0	R	0000_0000000180573686	A2	1	355								
05/18/2013	18:08:14	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/18/2013	18:10:38	00:00.0	R	0000_0000000180573686	A2	1	364								
05/18/2013	18:19:55	00:00.0	R	0000_0000000174764573	A1	1	10378								
05/18/2013	18:25:37	00:00.0	R	0000_0000000180573686	A2	1	417								
05/18/2013	18:40:36	00:00.0	R	0000_0000000180573686	A2	1	531								
05/18/2013	18:53:05	00:00.0	R	0000_0000000174764544	A3	1	8117								
05/18/2013	18:55:34	00:00.0	R	0000_0000000180573686	A2	1	643								
05/18/2013	19:10:32	00:00.0	R	0000_0000000180573686	A2	1	756								
05/18/2013	19:21:27	00:00.0	R	0000_0000000174764573	A1	1	19598								
05/18/2013	19:25:30	00:00.0	R	0000_0000000180573686	A2	1	784								
05/18/2013	19:40:29	00:00.0	R	0000_0000000180573686	A2	1	853								
05/18/2013	19:55:27	00:00.0	R	0000_0000000180573686	A2	1	858								
05/18/2013	20:10:25	00:00.0	R	0000_0000000180573686	A2	1	616								
05/18/2013	20:22:58	00:00.0	R	0000_0000000174764573	A1	1	19343								
05/18/2013	20:25:24	00:00.0	R	0000_0000000180573686	A2	1	463								
05/18/2013	20:37:42	00:00.0	R	0000_0000000174764544	A3	1	18941								
05/18/2013	20:40:22	00:00.0	R	0000_0000000180573686	A2	1	422								
05/18/2013	20:52:39	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/18/2013	20:53:44	00:00.0	R	0000_0000000174764573	A1	1	10275								
05/18/2013	21:07:36	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/18/2013	21:22:33	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/18/2013	21:24:30	00:00.0	R	0000_0000000174764573	A1	1	10321								
05/18/2013	21:25:18	00:00.0	R	0000_0000000180573686	A2	1	1217								
05/18/2013	21:37:30	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/18/2013	21:40:16	00:00.0	R	0000_0000000180573686	A2	1	410								
05/18/2013	21:55:14	00:00.0	R	0000_0000000180573686	A2	1	351								
05/18/2013	21:55:16	00:00.0	R	0000_0000000174764573	A1	1	10344								
05/18/2013	22:07:23	00:00.0	R	0000_0000000174764544	A3	1	5411								
05/18/2013	22:22:20	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/18/2013	22:25:11	00:00.0	R	0000_0000000180573686	A2	1	686								
05/18/2013	22:26:01	00:00.0	R	0000_0000000174764573	A1	1	10435								
05/18/2013	22:37:17	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/18/2013	22:55:08	00:00.0	R	0000_0000000180573686	A2	1	627								
05/18/2013	22:56:47	00:00.0	R	0000_0000000174764573	A1	1	10495								
05/18/2013	23:07:11	00:00.0	R	0000_0000000174764544	A3	1	5412								
05/18/2013	23:10:06	00:00.0	R	0000_0000000180573686	A2	1	317								
05/18/2013	23:16:23	00:00.0	A	900_226000137678	A3	1	1663								
05/18/2013	23:22:08	00:00.0	R	0000_0000000174764544	A3	1	1042								
05/18/2013	23:37:05	00:00.0	R	0000_0000000174764544	A3	1	2703								
05/18/2013	23:40:03	00:00.0	R	0000_0000000180573686	A2	1	666								
05/18/2013	23:52:02	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/18/2013	23:55:01	00:00.0	R	0000_0000000180573686	A2	1	381								
05/18/2013	23:58:19	00:00.0	R	0000_0000000174764573	A1	1	20861								
05/19/2013	0:06:59	00:00.0	R	0000_0000000174764544	A3	1	2706								
05/19/2013	0:10:00	00:00.0	R	0000_0000000180573686	A2	1	376								
05/19/2013	0:24:58	00:00.0	R	0000_0000000180573686	A2	1	403								
05/19/2013	0:29:04	00:00.0	R	0000_0000000174764573	A1	1	10318								
05/19/2013	0:36:53	00:00.0	R	0000_0000000174764544	A3	1	5412								
05/19/2013	0:39:57	00:00.0	R	0000_0000000180573686	A2	1	477								
05/19/2013	0:54:55	00:00.0	R	0000_0000000180573686	A2	1	470								
05/19/2013	0:59:50	00:00.0	R	0000_0000000174764573	A1	1	10143								
05/19/2013	1:09:53	00:00.0	R	0000_0000000180573686	A2	1	472								
05/19/2013	1:21:43	00:00.0	R	0000_0000000174764544	A3	1	8115								
05/19/2013	1:30:35	00:00.0	R	0000_0000000174764573	A1	1	10096								
05/19/2013	1:36:40	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/19/2013	1:39:50	00:00.0	R	0000_0000000180573686	A2	1	1073								
05/19/2013	1:51:36	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/19/2013	1:54:48	00:00.0	R	0000_0000000180573686	A2	1	596								
05/19/2013	2:21:30	00:00.0	R	0000_0000000174764544	A3	1	5411								
05/19/2013	2:24:45	00:00.0	R	0000_0000000180573686	A2	1	1238								
05/19/2013	2:32:07	00:00.0	R	0000_0000000174764573	A1	1	19839								
05/19/2013	2:36:27	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/19/2013	2:54:41	00:00.0	R	0000_0000000180573686	A2	1	1086								
05/19/2013	3:09:39	00:00.0	R	0000_0000000180573686	A2	1	475								
05/19/2013	3:33:39	00:00.0	R	0000_0000000174764573	A1	1	20254								
05/19/2013	3:36:14	00:00.0	R	0000_0000000174764544	A3	1	10818								
05/19/2013	3:37:44	00:00.0	A	900_226000137678	A3	1	271								
05/19/2013	3:39:35	00:00.0	R	0000_0000000180573686	A2	1	852								
05/19/2013	3:51:11	00:00.0	R	0000_0000000174764544	A3	1	2434								
05/19/2013	3:52:05	00:00.0	A	900_226000137602	A3	1	162								
05/19/2013	3:52:14	00:00.0	A	900_226000137602	A3	1	28								
05/19/2013	3:52:54	00:00.0	A	900_226000137602	A3	1	117								
05/19/2013	3:54:11	00:00.0	A	900_226000137602	A3	1	232								
05/19/2013	3:54:36	00:00.0	A	900_226000137602	A3	1	74								
05/19/2013	3:54:53	00:00.0	A	900_226000137602	A3	1	51								
05/19/2013	3:58:45	00:00.0	A	900_226000137602	A3	1	698								
05/19/2013	3:58:47	00:00.0	A	900_226000137602	A3	1	2								
05/19/2013	4:00:12	00:00.0	A	900_226000137602	A3	1	261								
05/19/2013	4:00:17	00:00.3	A	900_226000137602	A3	2	13								
05/19/2013	4:00:54	00:00.3	A	900_226000137602	A3	2	108								
05/19/2013	4:01:16	00:00.0	A	900_226000137602	A3	1	67								
05/19/2013	4:01:36	00:00.0	A	900_226000137602	A3	1	57								
05/19/2013	4:03:21	00:00.0	A	900_226000137602	A3	1	316								
05/19/2013	4:04:09	00:00.0	A	900_226000137602	A3	1	145								
05/19/2013	4:04:57	00:00.0	A	900_226000137602	A3	1	144								
05/19/2013	4:05:25	00:00.0	A	900_226000137602	A3	1	83								
05/19/2013	4:05:59	00:00.0	A	900_226000137602	A3	1	102								
05/19/2013	4:06:11	00:00.0	A	900_226000137602	A3	1	34								
05/19/2013	4:06:15	00:00.0	A	900_226000137602	A3	1	12								
05/19/2013	4:06:29	00:00.3	A	900_226000137602	A3	2	42								
05/19/2013	4:07:06	00:00.0	A	900_226000137602	A3	1	110								
05/19/2013	4:07:11	00:00.0	A	900_226000137602	A3	1	13								
05/19/2013	4:07:15	00:00.0	A	900_226000137602	A3	1	10								
05/19/2013	4:07:17	00:00.0	A	900_226000137602	A3	1	5								
05/19/2013	4:07:32	00:00.7	A	900_226000137602	A3	3	46								
05/19/2013	4:07:38	00:00.0	A	900_226000137602	A3	1	15								
05/19/2013	4:07:53	00:00.3	A	900_226000137602	A3	2	44								
05/19/2013	4:08:07	00:00.0	A	900_226000137602	A3	1	40								
05/19/2013	4:21:04	00:00.0	R	0000_0000000174764544	A3	1	2342								
05/19/2013	4:24:29	00:00.0	R	0000_0000000180573686	A2	1	1198								
05/19/2013	4:35:10	00:00.0	R	0000_0000000174764573	A1	1	20666								
05/19/2013	4:36:01	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/19/2013	4:39:27	00:00.0	R	0000_0000000180573686	A2	1	384								
05/19/2013	4:50:58	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/19/2013	5:09:24	00:00.0	R	0000_0000000180573686	A2	1	550								
05/19/2013	5:20:51	00:00.0	R	0000_0000000174764544	A3	1	5407								
05/19/2013	5:39:21	00:00.0	R	0000_0000000180573686	A2	1	456								
05/19/2013	5:50:44	00:00.0	R	0000_0000000174764544	A3	1	5408								
05/19/2013	5:52:38	00:00.3	A	900_226000137602	A3	2	342								
05/19/2013	5:52:41	00:00.0	A	900_226000137602	A3	1	5								
05/19/2013	5:52:58	00:00.0	A	900_226000137582	A3	1	52								
05/19/2013	5:53:22	00:00.0	A	900_226000137582	A3	1	72								
05/19/2013	5:53:29	00:00.0	A	900_226000137582	A3	1	20								
05/19/2013	5:55:37	00:00.3	A	900_226000137602	A3	2	384								
05/19/2013	5:56:12	00:00.3	A	900_226000137582	A3	2	104								
05/19/2013	5:56:19	00:00.7	A	900_226000137602	A3	3	17								
05/19/2013	5:56:52	00:00.3	A	900_226000137602	A3	2	98								
05/19/2013	5:56:55	00:00.0	A	900_226000137602	A3	1	6								
05/19/2013	5:57:37	00:00.0	A	900_226000137582	A3	1	125								
05/19/2013	5:57:55	00:00.0	A	900_226000137602	A3	1	54								
05/19/2013	5:58:20	00:00.0	A	900_226000137602	A3	1	76								
05/19/2013	5:58:31	00:00.0	A	900_226000137602	A3	1	32								
05/19/2013	5:59:39	00:00.3	A	900_226000137602	A3	2	204								
05/19/2013	6:00:36	00:00.0	A	900_226000137602	A3	1	168								
05/19/2013	6:00:39	00:00.0	A	900_226000137602	A3	1	9								
05/19/2013	6:01:12	00:00.0	A	900_226000137602	A3	1	98								
05/19/2013	6:03:16	00:00.3	A	900_226000137602	A3	2	374								
05/19/2013	6:03:38	00:00.0	A	900_226000137602	A3	1	64								
05/19/2013	6:03:46	00:00.0	A	900_226000137602	A3	1	23								
05/19/2013	6:05:41	00:00.0	R	0000_0000000174764544	A3	1	346								
05/19/2013	6:06:23	00:00.0	A	900_226000137602	A3	1	126								
05/19/2013	6:06:54	00:00.0	A	900_226000137602	A3	1	92								
05/19/2013	6:07:28	00:00.0	R	0000_0000000174764573	A1	1	31856								
05/19/2013	6:08:19	00:00.3	A	900_226000137602	A3	2	257								
05/19/2013	6:08:47	00:00.0	A	900_226000137602	A3	1	82								
05/19/2013	6:08:49	00:00.0	A	900_226000137602	A3	1	4								
05/19/2013	6:09:08	00:00.7	A	900_226000137602	A3	3	56								
05/19/2013	6:09:17	00:00.0	A	900_226000137602	A3	1	24								
05/19/2013	6:09:17	00:00.0	R	0000_0000000180573686	A2	1	498								
05/19/2013	6:09:28	00:00.0	A	900_226000137602	A3	1	33								
05/19/2013	6:09:39	00:00.0	A	900_226000137602	A3	1	34								
05/19/2013	6:10:37	00:00.3	A	900_226000137602	A3	2	174								
05/19/2013	6:10:49	00:00.0	A	900_226000137602	A3	1	34								
05/19/2013	6:11:05	00:00.0	A	900_226000137602	A3	1	45								
05/19/2013	6:11:07	00:00.0	A	900_226000137602	A3	1	2								
05/19/2013	6:11:57	00:00.3	A	900_226000137602	A3	2	153								
05/19/2013	6:13:06	00:00.0	A	900_226000137602	A3	1	207								
05/19/2013	6:13:33	00:00.3	A	900_226000137602	A3	2	81								
05/19/2013	6:13:50	00:00.3	A	900_226000137602	A3	2	49								
05/19/2013	6:14:07	00:00.0	A	900_226000137602	A3	1	50								
05/19/2013	6:17:22	00:00.0	A	900_226000137602	A3	1	587								
05/19/2013	6:18:12	00:01.0	A	900_226000137602	A3	4	151								
05/19/2013	6:18:22	00:00.0	A	900_226000137602	A3	1	25								
05/19/2013	6:18:39	00:00.0	A	900_226000137602	A3	1	50								
05/19/2013	6:18:44	00:00.0	A	900_226000137602	A3	1	15								
05/19/2013	6:19:06	00:01.7	A	900_226000137602	A3	6	66								
05/19/2013	6:19:38	00:00.3	A	900_226000137602	A3	2	90								
05/19/2013	6:20:04	00:00.0	A	900_226000137602	A3	1	76								
05/19/2013	6:20:35	00:00.3	A	900_226000137602	A3	2	93								
05/19/2013	6:20:37	00:00.0	R	0000_0000000174764544	A3	1	4								
05/19/2013	6:21:00	00:00.0	A	900_226000137602	A3	1	68								
05/19/2013	6:21:03	00:00.0	A	900_226000137602	A3	1	7								
05/19/2013	6:21:33	00:00.0	A	900_226000137602	A3	1	90								
05/19/2013	6:21:58	00:00.0	A	900_226000137602	A3	1	73								
05/19/2013	6:22:07	00:00.0	A	900_226000137602	A3	1	29								
05/19/2013	6:22:47	00:00.0	A	900_226000137602	A3	1	118								
05/19/2013	6:24:27	00:00.3	A	900_226000137602	A3	2	301								
05/19/2013	6:24:27	00:01.7	A	900_226000137602	A3	3	1								
05/19/2013	6:24:33	00:00.0	A	900_226000137602	A3	1	11								
05/19/2013	6:25:30	00:00.0	A	900_226000137602	A3	1	173								
05/19/2013	6:25:44	00:00.0	A	900_226000137602	A3	1	41								
05/19/2013	6:25:46	00:00.0	A	900_226000137602	A3	1	3								
05/19/2013	6:25:57	00:00.0	A	900_226000137602	A3	1	34								
05/19/2013	6:28:38	00:00.3	A	900_226000137602	A3	2	483								
05/19/2013	6:28:43	00:00.0	A	900_226000137602	A3	1	13								
05/19/2013	6:29:50	00:00.3	A	900_226000137602	A3	2	200								
05/19/2013	6:31:09	00:00.0	A	900_226000137602	A3	1	239								
05/19/2013	6:35:34	00:00.0	R	0000_0000000174764544	A3	1	796								
05/19/2013	6:38:14	00:00.0	R	0000_0000000174764573	A1	1	10609								
05/19/2013	6:38:53	00:00.7	A	900_226000137678	A3	3	601								
05/19/2013	6:39:13	00:00.0	R	0000_0000000180573686	A2	1	495								
05/19/2013	6:50:30	00:00.0	R	0000_0000000174764544	A3	1	2097								
05/19/2013	7:05:27	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/19/2013	7:08:59	00:00.0	R	0000_0000000174764573	A1	1	10651								
05/19/2013	7:20:23	00:00.0	R	0000_0000000174764544	A3	1	2703								
05/19/2013	7:35:20	00:00.0	R	0000_0000000174764544	A3	1	2703								
05/19/2013	7:39:45	00:00.0	R	0000_0000000174764573	A1	1	10643								
